-7625+185H = -12790	67.0	1.0024504343951883	57.47014925373134	0.26865671641791045	2.0
-7625+185H = 0	52.0	1.294378698224852	23.256403846153848	0.23076923076923078	2.0
-7625+185J = -12790	4.0	6.25	57.25	0.75	2.0
-7625+185J = 0	3.0	22.222222222222218	39.0	0.0	2.0
-7625+185K = -12790	4.0	12.5	51.75	0.75	2.0
-7625+185K = 0	3.0	22.222222222222218	27.666666666666668	1.0	2.0
-7625+185M = -12790	3.0	22.222222222222218	51.333333333333336	2.0	2.0
-7625+185R = -12790	2.0	25.0	26.5	1.5	2.0
-7625+185T = -12790	9.0	6.172839506172839	30.555555555555557	1.3333333333333333	2.0
-7625+185T = 0	8.0	9.375	24.375	0.375	2.0
-7625+185V = -12790	3.0	0.0	54.333333333333336	2.0	2.0
-7625+185X = -12790	37.0	1.8991964937910886	33.33783783783784	0.4864864864864865	2.0
-7625+185h = 12790	4.0	6.25	42.0	0.5	2.0
-7625+185l = 12790	2.0	50.0	30.5	1.5	2.0
-7625+185x = 12790	4.0	6.25	191.5	2.75	2.0
-7x = -13	4.0	18.75	20.5	0.75	2.0
-7x = -3	5.0	16.0	22.0	0.0	2.0
-7x = -5	4.0	25.0	36.5	0.0	2.0
-7x = -6	6.0	8.333333333333334	60.666666666666664	1.1666666666666667	2.0
-7x = 10	4.0	25.0	84.25	0.0	2.0
-7x = 16	2.0	25.0	20.5	4.5	2.0
-7x = 2	2.0	25.0	26.5	0.0	2.0
-7x = 4	5.0	16.0	23.4	0.6	2.0
-7x = 6-9	2.0	25.0	24.0	1.0	1.0
-7x = 7	4.0	18.75	27.75	0.75	2.0
-7x = 71	2.0	25.0	38.0	1.5	2.0
-7x = 9	3.0	22.222222222222218	109.66666666666667	0.3333333333333333	2.0
-7x-8 = -7	2.0	25.0	58.0	0.0	2.0
-7x/-7 = -1/-7	3.0	33.333333333333336	35.333333333333336	0.0	1.0
-7x/-7 = -3/-7	2.0	50.0	78.5	0.0	1.0
-7x/-7 = -5/-7	3.0	22.222222222222218	204.66666666666666	6.333333333333333	1.0
-7x/-7 = -6/-7	3.0	33.333333333333336	35.333333333333336	0.0	1.0
-7x/-7 = -7/-7	2.0	50.0	26.5	0.0	1.0
-7x/-7 = 3/-7	3.0	33.333333333333336	47.666666666666664	0.0	1.0
-7x/-7 = 4/-7	2.0	25.0	120.0	0.0	1.0
-7y = -13	4.0	18.75	20.75	0.0	2.0
-7y = -3	6.0	16.666666666666668	28.833333333333332	0.0	2.0
-7y = -6+8	2.0	0.0	50.5	0.0	1.0
-7y = 13	3.0	33.333333333333336	29.333333333333332	0.0	2.0
-7y = 2	5.0	16.0	21.0	0.0	2.0
-7y = 5	6.0	11.111111111111109	20.333333333333332	0.0	2.0
-7y = 9	3.0	0.0	50.0	0.6666666666666666	2.0
-7y+1 = 7	2.0	50.0	41.0	0.0	1.0
-7y+1-1 = 7-1	2.0	25.0	50.5	0.0	1.0
-7y/-7 = -1/-7	2.0	50.0	33.5	0.0	1.0
-7y/-7 = -12/-7	2.0	50.0	39.0	0.0	1.0
-7y/-7 = -13/-7	2.0	25.0	191.0	0.0	1.0
-7y/-7 = -2/-7	2.0	25.0	92.0	0.0	1.0
-7y/-7 = -6/-7	3.0	11.111111111111109	69.33333333333333	0.6666666666666666	1.0
-7y/-7 = 0/-7	3.0	33.333333333333336	30.0	0.6666666666666666	1.0
-7y/-7 = 13/-7	3.0	33.333333333333336	46.0	0.0	1.0
-7y/-7 = 15/-7	2.0	50.0	77.5	0.0	1.0
-7y/-7 = 2/-7	4.0	12.5	69.0	0.0	1.0
-7y/-7 = 4/-7	2.0	25.0	58.5	2.5	1.0
-7y/-7 = 5/-7	4.0	25.0	72.25	0.0	1.0
-7y/-7 = 6/-7	4.0	25.0	31.25	0.0	1.0
-7y/-7 = 7/-7	3.0	33.333333333333336	22.333333333333332	0.0	1.0
-7y/-7 = 8/-7	2.0	25.0	196.5	3.5	1.0
-8 = -1+y	2.0	0.0	36.0	4.0	2.0
-8 = -10x	3.0	0.0	22.333333333333332	0.0	2.0
-8 = -2y	5.0	16.0	28.6	0.0	2.0
-8 = -3x	3.0	22.222222222222218	38.0	0.0	2.0
-8 = -5+y	2.0	0.0	126.0	0.0	2.0
-8 = -5y	4.0	25.0	25.0	0.0	2.0
-8 = -6y	4.0	6.25	33.5	2.0	2.0
-8 = -7x	3.0	0.0	34.333333333333336	2.0	2.0
-8 = -8/x	2.0	0.0	44.5	1.5	1.0
-8 = -8y	3.0	22.222222222222218	68.66666666666667	0.0	2.0
-8 = -9y	5.0	12.0	37.0	0.0	2.0
-8 = -x	2.0	25.0	23.5	0.0	3.0
-8 = -y	2.0	50.0	34.5	0.0	3.0
-8 = 1+x	2.0	0.0	26.5	0.0	2.0
-8 = 2-7y	2.0	50.0	57.5	0.0	1.0
-8 = 2y	5.0	12.0	21.4	0.0	2.0
-8 = 3+(y/-6)	2.0	50.0	21.5	0.0	1.0
-8 = 4x	5.0	16.0	27.6	0.6	2.0
-8 = 5y	5.0	16.0	29.4	0.0	2.0
-8 = 7y-3	2.0	50.0	24.0	0.0	2.0
-8 = 8x	4.0	18.75	39.5	0.0	2.0
-8 = 8y	4.0	18.75	20.25	0.75	2.0
-8 = 8y-9	2.0	0.0	33.0	3.0	2.0
-8 = 9y	5.0	20.0	22.6	0.0	2.0
-8 = x/4	2.0	25.0	38.0	0.5	2.0
-8 = x/9	3.0	22.222222222222218	72.0	0.0	2.0
-8 = y-4	2.0	25.0	32.5	0.0	2.0
-8 = y-7	3.0	11.111111111111109	20.666666666666668	1.0	2.0
-8(x-4) = -8	2.0	50.0	31.0	0.0	1.0
-8(y+5) = 5	2.0	25.0	479.5	4.5	1.0
-8(y-8) = 7	2.0	50.0	22.5	0.0	1.0
-8*-8 = y/-8*-8	3.0	33.333333333333336	84.0	2.0	1.0
-8*4 = x/4*4	2.0	50.0	26.0	0.0	1.0
-8+1 = -1+y+1	2.0	0.0	186.5	8.0	2.0
-8+3 = -3+x+3	2.0	50.0	21.0	0.0	1.0
-8+5 = x-5+5	2.0	25.0	48.5	0.0	1.0
-8+5y = 0	2.0	0.0	44.0	0.0	2.0
-8+7 = y-7+7	2.0	25.0	80.5	3.0	2.0
-8+x = -10	2.0	25.0	57.5	0.0	2.0
-8+x = -2	2.0	50.0	32.5	0.0	2.0
-8+x = -4	2.0	0.0	26.0	3.0	2.0
-8+x = 9	4.0	18.75	24.75	0.0	2.0
-8+x+8 = -2+8	2.0	50.0	32.5	0.0	1.0
-8+x+8 = -4+8	2.0	25.0	86.0	2.0	2.0
-8+y = -2	2.0	25.0	47.0	0.0	2.0
-8-1x = 3	2.0	25.0	47.5	0.0	2.0
-8-2 = -4x	2.0	50.0	39.5	0.0	1.0
-8-2*-6	2.0	25.0	55.0	0.0	1.0
-8-56	2.0	25.0	21.0	0.0	1.0
-8-7*6	2.0	25.0	24.5	0.0	1.0
-8-8 = x+8-8	2.0	50.0	28.0	0.0	1.0
-8-8*-2	2.0	50.0	21.5	0.0	1.0
-8-8*-3	3.0	11.111111111111109	26.0	0.0	1.0
-8-8*-5	2.0	25.0	28.0	0.0	1.0
-8-9*-3	2.0	25.0	26.5	0.0	1.0
-8-9*-4	3.0	22.222222222222218	73.0	0.0	1.0
-8-9*6	2.0	50.0	30.5	0.0	1.0
-8/-2 = -2y/-2	2.0	50.0	21.5	0.0	1.0
-8/-3 = -3y/-3	3.0	33.333333333333336	21.0	0.0	1.0
-8/-5 = -5y/-5	2.0	50.0	60.5	0.0	1.0
-8/-6 = -6x/-6	2.0	50.0	42.0	0.0	1.0
-8/-6 = -6y/-6	2.0	25.0	42.5	0.0	1.0
-8/-8 = -8y/-8	3.0	22.222222222222218	47.333333333333336	0.0	1.0
-8/-9 = -9x/-9	2.0	50.0	236.5	0.0	1.0
-8/3 = y-6	2.0	50.0	21.0	0.0	1.0
-8/4 = 4x/4	2.0	50.0	25.0	0.0	1.0
-8/5 = 5y/5	5.0	16.0	39.6	0.0	1.0
-8/6 = 6x/6	2.0	50.0	58.0	0.0	1.0
-8/8 = 8x/8	3.0	33.333333333333336	35.666666666666664	0.0	1.0
-8/9 = 9y/9	2.0	50.0	125.0	1.0	1.0
-8/y = -6	2.0	25.0	28.0	0.0	1.0
-80000C-2000000 = -4200000	2.0	25.0	21.0	0.0	2.0
-80000L = -1600000	2.0	0.0	35.5	0.0	2.0
-80000L = -2200000	2.0	50.0	26.0	0.0	2.0
-80000T = -1600000	5.0	16.0	29.8	0.0	2.0
-80000T-2000000 = -3600000	2.0	25.0	41.5	0.0	2.0
-80000X = -1600000	19.0	3.601108033240997	21.36842105263158	0.15789473684210525	2.0
-80000X-2000000 = -3600000	11.0	5.785123966942148	23.181818181818183	0.45454545454545453	2.0
-80000X-2000000 = -4200000	10.0	8.0	27.9	0.3	2.0
-80000Y = -1600000	27.0	2.3319615912208502	39.925925925925924	0.0	2.0
-80000Y-2000000 = -3600000	15.0	5.777777777777778	35.93333333333333	0.13333333333333333	2.0
-80000Y-2000000 = -4200000	17.0	4.152249134948097	28.235294117647058	0.0	2.0
-8150+90D = -250D	2.0	0.0	50.0	3.5	1.0
-837.77x = 759557.90676154+59883.4848x	2.0	0.0	56.0	0.0	1.0
-8F = 6F-100	2.0	25.0	25.5	1.5	1.0
-8M = -100+6M	7.0	4.081632653061225	34.285714285714285	1.1428571428571428	1.0
-8M = 6M-100	13.0	2.366863905325444	25.153846153846153	0.9230769230769231	1.0
-8M+100 = 6M	2.0	0.0	30.0	0.0	1.0
-8M-10 = 6M-110	8.0	3.125	28.75	2.0	1.0
-8R-10 = -58	2.0	25.0	35.0	1.5	2.0
-8S-10 = 6S-110	2.0	25.0	45.0	1.5	1.0
-8W = -128	2.0	25.0	38.0	2.0	2.0
-8X = 6X-100	5.0	0.0	64.8	2.8	1.0
-8X-10 = 6X-110	11.0	5.785123966942148	21.818181818181817	1.8181818181818181	1.0
-8x = -1	2.0	25.0	77.5	0.0	2.0
-8x = -12	5.0	12.0	35.8	1.2	2.0
-8x = -2	5.0	16.0	20.6	0.0	2.0
-8x = 1	2.0	0.0	24.0	1.5	2.0
-8x = 2	4.0	12.5	24.5	1.5	2.0
-8x = 3	8.0	6.25	23.0	0.375	2.0
-8x+32 = -8	2.0	50.0	71.0	0.0	1.0
-8x+32-32 = -8-32	2.0	25.0	57.0	0.0	1.0
-8x+9-9 = 2-9	2.0	50.0	37.5	0.0	1.0
-8x-10 = -10	3.0	33.333333333333336	29.0	0.0	2.0
-8x/-8 = -10/-8	2.0	50.0	52.0	0.0	1.0
-8x/-8 = -2/-8	5.0	20.0	25.0	0.0	1.0
-8x/-8 = -40/-8	2.0	25.0	28.5	0.0	1.0
-8x/-8 = 1/-8	2.0	25.0	37.0	4.0	1.0
-8x/-8 = 14/-8	2.0	50.0	50.5	0.0	1.0
-8x/-8 = 15/-8	2.0	50.0	20.5	0.0	1.0
-8x/-8 = 6/-8	2.0	25.0	234.0	0.0	1.0
-8y = -13	3.0	22.222222222222218	30.666666666666668	0.0	2.0
-8y = -5	5.0	16.0	26.6	0.0	2.0
-8y = -9	3.0	11.111111111111109	163.0	1.3333333333333333	2.0
-8y = 10	4.0	12.5	44.125	0.75	2.0
-8y = 16	2.0	25.0	71.0	0.0	2.0
-8y = 4	2.0	0.0	100.5	1.0	2.0
-8y = 54	2.0	25.0	42.5	1.0	2.0
-8y = 6	8.0	9.375	24.375	0.375	2.0
-8y = 7	6.0	8.333333333333334	22.833333333333332	0.8333333333333334	2.0
-8y+4-4 = 4-4	2.0	25.0	26.5	2.0	1.0
-8y+64 = 7	2.0	50.0	32.5	0.0	1.0
-8y+64-64 = 7-64	2.0	25.0	60.5	0.0	1.0
-8y/-8 = -17/-8	2.0	50.0	29.0	0.0	1.0
-8y/-8 = -5/-8	2.0	50.0	25.0	0.0	1.0
-8y/-8 = 1/-8	3.0	33.333333333333336	48.333333333333336	0.0	1.0
-8y/-8 = 11/-8	2.0	50.0	24.0	0.0	1.0
-8y/-8 = 3/-8	3.0	33.333333333333336	65.0	0.6666666666666666	1.0
-8y/-8 = 4/-8	2.0	50.0	27.5	0.0	1.0
-8y/-8 = 5/-8	2.0	25.0	82.0	3.0	1.0
-8y/-8 = 6/-8	4.0	18.75	59.25	0.0	1.0
-9 = -1+y	2.0	0.0	32.0	0.0	2.0
-9 = -10+x	2.0	0.0	37.0	0.0	2.0
-9 = -10y-2	2.0	25.0	165.0	0.0	2.0
-9 = -2x	2.0	0.0	26.0	0.0	2.0
-9 = -3x	3.0	22.222222222222218	73.66666666666667	0.0	2.0
-9 = -4y	3.0	22.222222222222218	25.333333333333332	1.0	2.0
-9 = -5x	3.0	22.222222222222218	20.333333333333332	0.0	2.0
-9 = -5y	2.0	0.0	37.5	1.5	2.0
-9 = -6x	4.0	6.25	33.75	0.0	2.0
-9 = -6y	4.0	6.25	99.75	0.5	2.0
-9 = -7x	4.0	12.5	58.0	0.75	2.0
-9 = -8x	6.0	13.888888888888891	34.0	0.0	2.0
-9 = -8y	4.0	18.75	54.25	1.5	2.0
-9 = -9y	2.0	25.0	24.0	1.0	2.0
-9 = 1+y	2.0	25.0	47.5	1.5	2.0
-9 = 10x	2.0	50.0	40.5	0.0	2.0
-9 = 2+y	2.0	0.0	55.5	1.5	2.0
-9 = 2x	6.0	8.333333333333334	31.166666666666668	0.5	2.0
-9 = 2y-7	2.0	50.0	42.5	0.0	2.0
-9 = 3x	5.0	12.0	22.0	0.0	2.0
-9 = 5-7y	2.0	0.0	38.5	2.0	1.0
-9 = 6+x	3.0	11.111111111111109	20.333333333333332	0.0	2.0
-9 = 6+y	3.0	22.222222222222218	33.333333333333336	0.0	2.0
-9 = 6y	2.0	25.0	38.5	1.5	2.0
-9 = 7+x	2.0	25.0	23.0	1.0	2.0
-9 = 9-5y	2.0	25.0	66.5	1.5	1.0
-9 = 9x	3.0	22.222222222222218	20.666666666666668	0.0	2.0
-9 = 9y	2.0	25.0	21.0	0.0	2.0
-9 = x+4	3.0	11.111111111111109	49.0	0.0	2.0
-9 = x-3	2.0	50.0	74.0	0.0	2.0
-9 = x/5	2.0	25.0	27.0	0.0	2.0
-9 = y+4	3.0	22.222222222222218	54.0	0.0	2.0
-9 = y+7	2.0	0.0	61.0	1.5	2.0
-9 = y-1	4.0	6.25	123.5	0.5	2.0
-9(-6+2)	3.0	11.111111111111109	132.0	1.0	2.0
-9(-9+0)	2.0	25.0	23.0	0.0	2.0
-9(0-1)	2.0	50.0	100.5	0.0	2.0
-9+1 = y-1+1	3.0	22.222222222222218	42.0	0.0	2.0
-9+2x = -8	2.0	25.0	29.5	0.0	2.0
-9+6 = y-6+6	2.0	25.0	45.0	1.0	1.0
-9+9 = -9+x+9	2.0	25.0	248.0	1.0	2.0
-9+x+9 = -8+9	2.0	25.0	55.5	2.0	1.0
-9+y = -1	2.0	25.0	80.5	1.5	2.0
-9+y = -4	2.0	50.0	60.0	0.0	2.0
-9+y = -7	2.0	25.0	462.0	0.0	2.0
-9+y+9 = -1+9	2.0	25.0	99.5	0.0	2.0
-9+y-(-9) = -4-(-9)	2.0	25.0	229.5	0.0	1.0
-9-1*-3	3.0	22.222222222222218	39.0	0.6666666666666666	1.0
-9-18	2.0	50.0	34.5	0.0	1.0
-9-4 = y+4-4	3.0	22.222222222222218	57.666666666666664	0.0	1.0
-9-5 = 5-7y-5	2.0	50.0	39.0	0.0	2.0
-9-7 = y+7-7	2.0	25.0	47.5	1.0	1.0
-9-7*-5	3.0	22.222222222222218	22.666666666666668	0.0	1.0
-9/-4 = -4y/-4	2.0	50.0	30.0	0.0	1.0
-9/-5 = -5x/-5	2.0	25.0	79.0	0.0	1.0
-9/-6 = -6x/-6	3.0	33.333333333333336	28.0	0.0	1.0
-9/-9 = -9x/-9	2.0	50.0	21.5	0.0	1.0
-9/2 = 2x/2	4.0	18.75	50.0	1.5	1.0
-9/3 = 3x/3	3.0	33.333333333333336	33.0	0.0	1.0
-9/4 = 4y/4	3.0	22.222222222222218	50.333333333333336	0.0	1.0
-9/6 = 6x/6	2.0	50.0	44.0	0.0	1.0
-90X = -3500+60X	11.0	5.785123966942148	20.454545454545453	0.2727272727272727	1.0
-935+35H = -50H	2.0	25.0	48.5	0.0	1.0
-935+35X = -50X	2.0	25.0	28.5	1.5	1.0
-9X = -170+2X	2.0	0.0	58.5	1.5	1.0
-9x = -1	5.0	16.0	29.8	0.0	2.0
-9x = -13	2.0	50.0	24.0	0.0	2.0
-9x = -3	4.0	18.75	30.0	0.0	2.0
-9x = -7	2.0	50.0	23.5	0.0	2.0
-9x = -8	6.0	0.0	41.666666666666664	1.8333333333333333	2.0
-9x = 10	5.0	12.0	33.8	0.0	2.0
-9x = 11	3.0	33.333333333333336	42.333333333333336	0.0	2.0
-9x = 12	2.0	25.0	22.5	0.0	2.0
-9x = 13	3.0	33.333333333333336	37.0	0.0	2.0
-9x = 14	4.0	18.75	30.25	0.0	2.0
-9x = 3	6.0	11.111111111111109	30.666666666666668	0.0	2.0
-9x = 4+4x	2.0	25.0	22.5	1.5	1.0
-9x = 5	7.0	12.244897959183673	24.428571428571427	0.0	2.0
-9x-2 = 8	2.0	25.0	95.0	0.0	3.0
-9x-6 = 9	2.0	25.0	28.0	0.0	2.0
-9x-6+6 = 9+6	2.0	25.0	24.0	0.0	1.0
-9x/-9 = -4/-9	2.0	25.0	22.0	0.0	1.0
-9x/-9 = -5/-9	2.0	50.0	41.0	0.0	1.0
-9x/-9 = -8/-9	3.0	11.111111111111109	139.66666666666666	0.6666666666666666	1.0
-9x/-9 = 0/-9	2.0	50.0	79.5	0.0	1.0
-9x/-9 = 10/-9	3.0	22.222222222222218	22.0	0.0	1.0
-9x/-9 = 13/-9	2.0	50.0	202.0	0.0	1.0
-9x/-9 = 14/-9	2.0	25.0	47.5	0.0	1.0
-9x/-9 = 24/-9	2.0	50.0	24.5	0.0	1.0
-9y = -3	6.0	13.888888888888891	87.5	0.0	2.0
-9y = -4	3.0	11.111111111111109	61.333333333333336	1.0	2.0
-9y = -5	2.0	25.0	46.5	1.5	2.0
-9y = -8	6.0	11.111111111111109	21.666666666666668	0.5	2.0
-9y = -9	2.0	50.0	85.0	0.0	2.0
-9y = 10	5.0	16.0	22.4	0.0	2.0
-9y = 2	4.0	12.5	48.25	0.0	2.0
-9y = 4	8.0	9.375	28.875	0.875	2.0
-9y = 7	4.0	18.75	27.5	0.0	2.0
-9y+4 = 8	2.0	25.0	32.5	0.0	1.0
-9y/-9 = -1/-9	3.0	33.333333333333336	48.0	0.0	1.0
-9y/-9 = -12/-9	3.0	11.111111111111109	25.333333333333332	0.0	1.0
-9y/-9 = -2/-9	4.0	25.0	21.5	0.0	1.0
-9y/-9 = -3/-9	4.0	18.75	24.75	1.5	1.0
-9y/-9 = -7/-9	2.0	50.0	23.5	0.0	1.0
-9y/-9 = -8/-9	3.0	33.333333333333336	39.666666666666664	1.0	1.0
-9y/-9 = 10/-9	3.0	33.333333333333336	23.333333333333332	0.0	1.0
-9y/-9 = 4/-9	3.0	33.333333333333336	24.0	0.0	1.0
-9y/-9 = 9/-9	4.0	25.0	34.75	0.0	1.0
-A = -6000	2.0	0.0	23.0	1.5	3.0
-C = y-z	2.0	25.0	22.0	1.0	2.0
-C*H-T*N = X*(-S+Z)	2.0	50.0	44.5	0.0	1.0
-C/-1 = (y-z)/-1	2.0	25.0	120.0	4.0	1.0
-D = -20	13.0	3.5502958579881656	28.0	1.2307692307692308	3.0
-D*W+W*G = F*H-B*C	2.0	50.0	20.5	0.0	1.0
-R*U-r*w = x*s+r*w-6u-r*w	2.0	25.0	30.0	0.0	1.0
-X = -20	4.0	0.0	23.25	2.0	3.0
-b = x-y	66.0	0.4132231404958677	46.56818181818182	1.7424242424242424	2.0
-b*g = u	33.0	1.285583103764922	64.60606060606061	1.0303030303030303	1.0
-b*g-s*m = -w*r+w*y	42.0	2.0975056689342404	23.761904761904763	0.30952380952380953	1.0
-c = y-z	26.0	1.7751479289940828	37.57692307692308	1.6923076923076923	2.0
-c*-1 = (y-z)*-1	3.0	33.333333333333336	44.0	0.6666666666666666	1.0
-c*h = -x*s+t*n+x*z	16.0	3.90625	24.25	0.4375	1.0
-c*h = v	10.0	3.0	42.4	1.7	1.0
-c*h-t*n = -x*s+t*n+x*z-t*n	16.0	5.859375	28.5	0.0	1.0
-c*h-t*n = -x*s+x*z	36.0	1.6203703703703705	27.97222222222222	0.3611111111111111	1.0
-c*h-t*n = -x*s-(-x*z)	4.0	6.25	104.75	1.5	1.0
-c*h/(-c) = v/(-c)	10.0	7.0	26.9	0.2	1.0
-c*v = d*g-v*f-a*b	21.0	2.4943310657596376	50.095238095238095	0.6666666666666666	1.0
-c*v+v*f = d*g-a*b	101.0	0.6273894716204294	23.138613861386137	0.9207920792079208	1.0
-c+0 = y-z	4.0	18.75	31.5	0.5	1.0
-c+z-z = y-z	2.0	50.0	62.5	1.0	1.0
-c/-1 = (y-z)/-1	23.0	3.591682419659735	144.30434782608697	2.4347826086956523	1.0
-d*w = f*h-w*g-b*c	20.0	2.7500000000000004	29.2	0.75	1.0
-d*w+w*g = f*h-w*g-b*c+w*g	19.0	5.2631578947368425	53.73684210526316	0.10526315789473684	1.0
-f = -a	21.0	3.6281179138321997	32.142857142857146	0.47619047619047616	2.0
-f*w = h*b-y*t-x*h	2.0	0.0	30.5	3.0	1.0
-f*w+y*t = h*b-x*h	2.0	0.0	30.5	1.5	1.0
-g = 0-b	13.0	5.91715976331361	23.692307692307693	1.0	2.0
-g*q-b*h = m*(y-s)	40.0	2.1875	20.8	0.275	1.0
-g*q-b*h = y*m-m*s	34.0	2.422145328719723	23.205882352941178	0.4411764705882353	1.0
-g*x+z*u = j*(c-y)	4.0	25.0	37.0	0.0	1.0
-g/-1 = (0-b)/-1	5.0	20.0	35.0	0.4	1.0
-h*r = c*j+z*n-n*t	16.0	3.90625	29.4375	0.1875	1.0
-h*r-c*j = c*j+z*n-n*t-c*j	16.0	6.25	20.125	0.125	1.0
-h*r-c*j = n*(z-t)	20.0	4.75	23.4	0.15	1.0
-h*r-c*j = z*n-n*t	21.0	3.4013605442176873	26.523809523809526	0.2857142857142857	1.0
-j*c+y*j+0 = g*x-z*u	2.0	25.0	27.0	1.0	1.0
-j*k-j*r = m*s-g*n	2.0	25.0	24.0	1.5	1.0
-j*w = b-j*t	3.0	22.222222222222218	39.333333333333336	0.6666666666666666	1.0
-j/s = b	52.0	1.4423076923076923	36.69230769230769	0.17307692307692307	1.0
-k = c*t	36.0	2.2376543209876543	20.444444444444443	0.16666666666666666	1.0
-k*j = j*r+m*s-g*n	22.0	2.0661157024793386	21.90909090909091	0.7727272727272727	1.0
-k/t*t = c*t	43.0	2.0010816657652786	35.325581395348834	0.18604651162790697	1.0
-m = s-2	66.0	0.642791551882461	45.303030303030305	1.1515151515151516	2.0
-m(-k+n) = g*s	3.0	0.0	21.666666666666668	3.0	2.0
-m(-k+n)/(-k+n) = g*s/(-k+n)	3.0	0.0	69.0	8.0	1.0
-m*h = 16m-y*f-y*t	25.0	1.28	40.04	0.84	1.0
-m*h-16m = -y*f-y*t	75.0	0.8177777777777777	26.6	0.96	1.0
-m*k = k*s+n*t-h*q	16.0	3.125	44.5	0.375	1.0
-m*k-k*s = k*s+n*t-h*q-k*s	16.0	6.25	26.5625	0.125	1.0
-m*k-k*s-n*t = -h*q	4.0	0.0	29.0	2.0	1.0
-m*n = -v*t-b*h-r*t	2.0	0.0	33.0	3.0	1.0
-m*n+b*h = -v*t-r*t	2.0	25.0	39.0	3.0	1.0
-m*n+b*h = t*(-v-r)	2.0	50.0	28.0	0.0	1.0
-m/-1 = (g*s/(-k+n))/-1	3.0	0.0	68.66666666666667	8.666666666666666	1.0
-n = t-2	30.0	1.3333333333333333	54.96666666666667	1.4666666666666666	2.0
-n*-1 = (t-2)*-1	7.0	12.244897959183673	73.42857142857143	1.2857142857142858	1.0
-n*j = 16n-z*g-z*u	15.0	2.222222222222222	33.266666666666666	0.3333333333333333	1.0
-n*j-16n = -z*g-z*u	49.0	1.4160766347355267	24.224489795918366	0.5918367346938775	1.0
-n*j-16n = 16n-z*g-z*u-16n	14.0	6.122448979591836	27.0	0.0	1.0
-n+2-2 = t-2	3.0	22.222222222222218	95.33333333333333	2.0	1.0
-n/-1 = (t-2)/-1	23.0	3.402646502835539	135.3913043478261	1.7391304347826086	1.0
-n/z = 6	64.0	0.9033203125	37.25	1.0625	1.0
-q(-3+x) = x	3.0	0.0	20.333333333333332	3.0	2.0
-q(-3+x)/(-3+x) = x/(-3+x)	3.0	0.0	56.0	6.666666666666667	1.0
-q*t = w*r+q*v-6t	13.0	4.733727810650888	37.38461538461539	1.0769230769230769	1.0
-q*t-q*v = -6t+w*r	2.0	25.0	21.0	1.5	1.0
-q*t-q*v = w*r-6t	82.0	0.8477096966091611	26.170731707317074	0.8170731707317073	1.0
-q/-1 = (x/(-3+x))/-1	3.0	0.0	35.0	6.0	1.0
-q/a = 6	43.0	1.9469983775013522	22.27906976744186	0.2558139534883721	1.0
-q/a*a = 6a	43.0	2.1092482422931313	62.55813953488372	0.20930232558139536	1.0
-r = (x*s-6u)/(u+w)	2.0	0.0	26.5	3.0	2.0
-r = (x*s-6u)/(w+u)	2.0	25.0	246.0	3.0	2.0
-r = f	65.0	0.9230769230769231	25.384615384615383	0.5384615384615384	3.0
-r(u+w)/(u+w) = (x*s-6u)/(u+w)	2.0	25.0	164.0	2.5	1.0
-r(w+u) = x*s-6u	2.0	50.0	25.0	0.0	2.0
-r(w+u)/(w+u) = (x*s-6u)/(w+u)	2.0	50.0	71.0	0.0	1.0
-r*u = x*s+r*w-6u	16.0	3.515625	27.625	0.1875	1.0
-r*u-r*w = x*s+r*w-6u-r*w	15.0	5.777777777777778	34.8	0.0	1.0
-r*u-r*w-x*s = -6u	2.0	50.0	34.5	1.5	2.0
-r/-1 = ((x*s-6u)/(u+w))/-1	3.0	22.222222222222218	32.0	2.0	1.0
-s = g	21.0	2.947845804988662	22.476190476190474	0.09523809523809523	3.0
-s+s = g+s	7.0	10.204081632653061	35.42857142857143	0.0	1.0
-s/-1 = g/-1	12.0	7.638888888888888	23.333333333333332	0.0	1.0
-t*n-c*h = x*(-s+z)	4.0	25.0	22.5	0.0	1.0
-t*v = 6	27.0	1.9204389574759944	54.148148148148145	0.7407407407407407	1.0
-u*w = 6	10.0	2.0	83.6	1.9	1.0
-u*w/(-u) = 6/(-u)	10.0	8.0	55.7	0.8	1.0
-v = (x*t+h*z)/(-8+z)	3.0	0.0	36.0	3.0	2.0
-v(-8+z)/(-8+z) = (x*t+h*z)/(-8+z)	3.0	11.111111111111109	102.0	4.0	1.0
-v/-1 = ((x*t+h*z)/(-8+z))/-1	3.0	22.222222222222218	61.333333333333336	2.0	1.0
-w = (b-j*t)/j	18.0	2.4691358024691357	27.444444444444443	1.2777777777777777	2.0
-w = b/j-t	34.0	1.0380622837370244	48.73529411764706	1.5588235294117647	2.0
-w*j = b-j*t	15.0	2.6666666666666665	20.8	1.4	1.0
-w*r = q*v-6t+q*t	2.0	25.0	24.5	1.5	1.0
-w*y = -w*r+s*m+b*g	34.0	1.1245674740484428	42.911764705882355	1.088235294117647	1.0
-w*y+w*r = s*m+b*g	101.0	0.6764042740907754	37.504950495049506	0.801980198019802	1.0
-w*y-b*g = -w*r+s*m	173.0	0.33746533462527983	49.24277456647399	0.7167630057803468	1.0
-w*y-b*g+w*r = s*m	90.0	0.6419753086419753	29.944444444444443	1.0	1.0
-w*y-b*g-s*m = -w*r	31.0	1.0405827263267429	45.645161290322584	1.2580645161290323	1.0
-w/-1 = ((b-j*t)/j)/-1	5.0	4.0	42.2	3.8	1.0
